jtimberlake	957316276036096001	2018-01-27 13:16:00	957311000046284800	30Benjie30	Hello Twitter! #myfirstTweet
jtimberlake	851946827217870848	2017-04-11 19:55:26	426963758	fatal_josue	RT @ICRC: No time, no place, not ever. The rules of war are clear. #GenevaConventions https://t.co/nav6L51Gwh
jtimberlake	851860380687233026	2017-04-11 14:11:56	426963758	fatal_josue	US Sends Navy Strike Group to Korean Peninsula https://t.co/Sv2S08Q2Vl
jtimberlake	847251703543889922	2017-03-29 20:58:41	426963758	fatal_josue	RT @SenateGOP: Live at the #SCOTUS steps: @SenJudiciary Chair @ChuckGrassley, @SenTedCruz, @SenMikeLee, and @GrahamBlog #ConfirmGoâ¦ https:/â¦
jtimberlake	847134306581516288	2017-03-29 13:12:12	426963758	fatal_josue	Comment Devenir Millionnaire A 30 Ans En 10 Etapes | Entrepreuneuriat https://t.co/HJGiAPt9mu
jtimberlake	845877278601039874	2017-03-26 01:57:13	426963758	fatal_josue	https://t.co/bBOwqAMqIL
jtimberlake	844315811426811910	2017-03-21 18:32:30	426963758	fatal_josue	Hip-hop star Wyclef Jean put in handcuffs in case of mistaken identity https://t.co/bml5kfozIA
jtimberlake	837654728637091840	2017-03-03 08:23:44	426963758	fatal_josue	https://t.co/5mHHW3nIEx
jtimberlake	837134149739761666	2017-03-01 21:55:09	426963758	fatal_josue	https://t.co/YuniEZFWUc
jtimberlake	837027918970818572	2017-03-01 14:53:01	426963758	fatal_josue	Haitian facing deportation after âhabitualâ traffic offenses latest test of Trump immigration policy https://t.co/kqvrCKlqe8
jtimberlake	834460516663906304	2017-02-22 12:51:05	426963758	fatal_josue	RT @BET: Did you know that Haiti ð­ð¹ was the first black country to gain independence! #BlackHistoryMonth https://t.co/q0pM5Du6Ad
jtimberlake	830044936800190465	2017-02-10 08:25:09	426963758	fatal_josue	https://t.co/yKYddq3Ktm
jtimberlake	828943595008831490	2017-02-07 07:28:48	426963758	fatal_josue	The Government of Haiti has  declared  February 7, 2017  as a holiday on the occasion of the inauguration of President Jovenel Moise.
jtimberlake	827259280130613250	2017-02-02 15:55:56	426963758	fatal_josue	How to learn a new language: 7 secrets from TED Translators https://t.co/jqOGthKAXJ via @wordpressdotcom
jtimberlake	826801388483129345	2017-02-01 09:36:26	426963758	fatal_josue	Quand la musique vous invite au voyageâ¦Â littÃ©ralement https://t.co/l3zi55BQHh via @ShareAmerica
jtimberlake	826409293566062593	2017-01-31 07:38:24	426963758	fatal_josue	Ki sa ou pral fÃ¨ pou ede nouvo prezidan reyisi manda li a?
jtimberlake	826406959666622464	2017-01-31 07:29:07	426963758	fatal_josue	RT @CGUnews: Announcing new #CGU partnership with #UnitedNations Institute for Training and Research (@UNITAR) to train UN leadership in #eâ¦
jtimberlake	825713477146787840	2017-01-29 09:33:28	426963758	fatal_josue	https://t.co/XTdcQRAfX6
jtimberlake	825706390903746560	2017-01-29 09:05:19	426963758	fatal_josue	https://t.co/BeWXDpOskV
jtimberlake	825344060898541568	2017-01-28 09:05:32	426963758	fatal_josue	https://t.co/pzJO9DKduD
jtimberlake	813443090807656448	2016-12-26 12:55:20	426963758	fatal_josue	Best Countries for Education | Best Countries | US News https://t.co/Lfbw8tAQ2B
jtimberlake	806521804370116608	2016-12-07 10:32:37	426963758	fatal_josue	RT @Banquemondiale: Dites Ã  vos responsables politiques que la lutte contre la #pauvretÃ© doit Ãªtre une prioritÃ© https://t.co/98QKcgqskJ #joâ¦
jtimberlake	803940595739848704	2016-11-30 07:35:49	426963758	fatal_josue	RT @pahowho: 1 in 3 women experience violence at the hands of their husband or partner.That's it over 800 million women worldwide. #16Daysâ¦
jtimberlake	802652527649026048	2016-11-26 18:17:29	426963758	fatal_josue	RT @fatal_josue: https://t.co/semnTGhcFJ
jtimberlake	802652372564582400	2016-11-26 18:16:52	426963758	fatal_josue	RT @fatal_josue: It's time to end the Clinton political dynasty @huffpostblog https://t.co/CINkmzGYGX via @HuffPostPol
jtimberlake	802514184625917953	2016-11-26 09:07:46	426963758	fatal_josue	https://t.co/QHof5BzcC8
jtimberlake	794047063508062208	2016-11-03 01:22:27	426963758	fatal_josue	RT @MichaelleJeanF: AprÃ¨s le #Laos, #Vietnam, #Cambodge et auj #Madagascar, trÃ¨s touchÃ©e d'entendre partout oÃ¹ je vais un appel fort Ã  la sâ¦
jtimberlake	790761640954257408	2016-10-24 23:47:21	426963758	fatal_josue	https://t.co/UhkgCmm73s
jtimberlake	789838397606985728	2016-10-22 10:38:43	426963758	fatal_josue	https://t.co/JL2Xo3JwhE
jtimberlake	786528311954386945	2016-10-13 07:25:37	426963758	fatal_josue	Le prix Nobel de littÃ©rature 2016 attribuÃ© Ã  Bob Dylan https://t.co/MYDxvHPfky
jtimberlake	786365041800904705	2016-10-12 20:36:50	426963758	fatal_josue	https://t.co/Yiz06xpeQs
jtimberlake	775407175942361088	2016-09-12 14:54:11	426963758	fatal_josue	Galaxy Note 7 : Samsung vous demande d'Ã©teindre votre appareil https://t.co/gX9pMCW567 via @Clubic
jtimberlake	762717990790004736	2016-08-08 14:31:54	426963758	fatal_josue	whatsapp: Queremos un emoji para la SeÃ±a Scout  I  We want an emoji of the Scout Signal - Signez la p... https://t.co/b7U6FpsfiQ via @Change
jtimberlake	758026773842067457	2016-07-26 15:50:40	426963758	fatal_josue	First Haitian Convention Life Leadership #signedevents https://t.co/jeENExeyyf
jtimberlake	756891577805512704	2016-07-23 12:39:49	426963758	fatal_josue	RT @nytimes: How many immigrants and visitors could be banned under Trump's evolving immigration plan https://t.co/DN37WDrlhx https://t.co/â¦
jtimberlake	755493623714553856	2016-07-19 16:04:50	426963758	fatal_josue	https://t.co/7QMn51RvHh
jtimberlake	748536840290852864	2016-06-30 11:21:04	426963758	fatal_josue	Possible Activities https://t.co/Z0N9HhAR8u via @sharethis
jtimberlake	723927927520419841	2016-04-23 13:34:02	426963758	fatal_josue	It's time to end the Clinton political dynasty @huffpostblog https://t.co/CINkmzGYGX via @HuffPostPol
jtimberlake	721487586045263872	2016-04-16 19:56:59	426963758	fatal_josue	Following suggestion to shower together, Claremont named coolest city in California https://t.co/wckd3X32xe
jtimberlake	709455620861079552	2016-03-14 15:06:15	426963758	fatal_josue	https://t.co/sj78Sg5njs
jtimberlake	708347043035484160	2016-03-11 12:41:10	426963758	fatal_josue	https://t.co/semnTGhcFJ
jtimberlake	702550622558531584	2016-02-24 12:48:15	426963758	fatal_josue	@DigicelHT the worst network
jtimberlake	702549198076444672	2016-02-24 12:42:36	426963758	fatal_josue	@DigicelHT The worst network ever
jtimberlake	701881362664415233	2016-02-22 16:28:51	426963758	fatal_josue	@DigicelHT pa rele nimero sa anko pou okenn rezon 36919704
jtimberlake	701881040655155200	2016-02-22 16:27:35	426963758	fatal_josue	@DigicelHT mwen gen yon plan ilimite natcom Sam pral fe ak 300 MB nou an
jtimberlake	701880581861212160	2016-02-22 16:25:45	426963758	fatal_josue	@DigicelHT al sistem nou an poun we sim te fe demand.sa pa gen lot non ke vol oganize
jtimberlake	701857954383810560	2016-02-22 14:55:50	426963758	fatal_josue	@DigicelHT retire yo vit banm
jtimberlake	701857808115838976	2016-02-22 14:55:15	426963758	fatal_josue	@DigicelHT nou relem pou  banm 300 MB m di nou non mesi,nou banm li kanmenn.m pa mande kredi nou voye banm nou di m dwe 18 gdes.ki tenten sa
jtimberlake	697760410523414528	2016-02-11 07:33:40	426963758	fatal_josue	Gwo Chanjman Ap FÃ¨t nan La AvÃ n, Kiba https://t.co/bDIZ2KRlf7
jtimberlake	686537002070626306	2016-01-11 08:15:51	426963758	fatal_josue	Neuroscience in Education: The Myths and Realities - ESL Articles | EFL Articles | TEFL Articles... https://t.co/TbwsFumm6F
jtimberlake	680758620926021632	2015-12-26 09:34:37	426963758	fatal_josue	Bras de fer entre le Rwanda et la justice britannique https://t.co/5I3knrcOqx
jtimberlake	674807285428785153	2015-12-09 23:26:08	426963758	fatal_josue	La dÃ©pigmentation, un flÃ©au qui peut mener au tragique https://t.co/ppIA4qcHZ1 via @RFIAfrique
jtimberlake	668562682434289664	2015-11-22 17:52:19	426963758	fatal_josue	RT @FulbrightAssoc: Travel & Experience Cuba with Fulbrighters on our Next Insight Tour to Cuba https://t.co/UbwdkVIwKU
jtimberlake	667168738341289984	2015-11-18 21:33:17	426963758	fatal_josue	Harry Potter's Daniel Radcliffe Gets A Star On The Hollywood Walk Of Fame https://t.co/TH5SZ1lLnB via @ComicBook
jtimberlake	663039075671105536	2015-11-07 12:03:28	426963758	fatal_josue	Everyday Grammar: Pow! Whizz! What Are Onomatopoeia? https://t.co/9tDKbpC0yx
jtimberlake	653269118653624320	2015-10-11 14:01:09	426963758	fatal_josue	2016 Community Solutions Program applications now open!: http://t.co/B9l4xidkZW
jtimberlake	651493970690768896	2015-10-06 16:27:21	426963758	fatal_josue	Teacher Training Institute Launched in Haiti // Alliance for Catholic Education http://t.co/LE9axjTSbk via @aceatnd
jtimberlake	649320426724700160	2015-09-30 16:30:28	426963758	fatal_josue	https://t.co/swEAEA7pk5
jtimberlake	649038805656166400	2015-09-29 21:51:24	426963758	fatal_josue	15 Essential English Idioms for Sounding Like a Native | English Passio http://t.co/zGiZdK8Wbn
jtimberlake	641047615199510529	2015-09-07 20:37:16	426963758	fatal_josue	Five details you shouldn't give Facebook http://t.co/I0UUpXgE63 via @USATODAY
jtimberlake	640526097667354624	2015-09-06 10:04:56	426963758	fatal_josue	Teachers shouldn't teach for free. http://t.co/6t0vMOOs7y via @doublexmag
jtimberlake	637982088549953536	2015-08-30 09:35:57	426963758	fatal_josue	The Real 21st-Century Problem in Public Education is Poverty | http://t.co/Nv2EvvV27z http://t.co/0xpw7lZ3Vg via @BillMoyersHQ
jtimberlake	636903323593895936	2015-08-27 10:09:20	426963758	fatal_josue	Approaching a first class with a new group | Onestopenglish http://t.co/R8lITLgIV3)
jtimberlake	632034754146136065	2015-08-13 23:43:22	426963758	fatal_josue	8 Ways to Make Students Feel Welcome on First Day of School http://t.co/Y3HdDqIopw
jtimberlake	631904265838030848	2015-08-13 15:04:51	426963758	fatal_josue	Everyday conversations for English learners: After a debate [audio] https://t.co/P4OWcFAkkB via @ShareAmerica
jtimberlake	631201117875998720	2015-08-11 16:30:48	426963758	fatal_josue	Conversations en anglais : dans le jardin [Audio] https://t.co/PHlviZble7 via @ShareAmerica
jtimberlake	630214442651750400	2015-08-08 23:10:06	426963758	fatal_josue	Allowing black America to vote made the country better https://t.co/j0GfjugeQy via @ShareAmerica
jtimberlake	615658201850056704	2015-06-29 19:08:48	426963758	fatal_josue	Digicel Group bientÃ´t cotÃ©e en bourse Ã  New York http://t.co/Q6JVqk63t5
jtimberlake	615528631813603328	2015-06-29 10:33:56	426963758	fatal_josue	Haiti wins hockey world championship ... seriously http://t.co/nLrRy50cBK via @thisisfusion
jtimberlake	613706738689126401	2015-06-24 09:54:23	426963758	fatal_josue	SIT Graduate Institute TESOL Certificate http://t.co/Ejk5csniXL
jtimberlake	608979374302334976	2015-06-11 08:49:31	426963758	fatal_josue	Voici les 9 causes qui dÃ©clenchent la migraine: http://t.co/dSAAEHRhem
jtimberlake	608377195820687360	2015-06-09 16:56:41	426963758	fatal_josue	Proportional Map of the World's Largest Languages https://t.co/Gi7PCk4GZ3 via @sharethis
jtimberlake	607945969624219648	2015-06-08 12:23:08	426963758	fatal_josue	Time to break up the Los Angeles school system | EdSource http://t.co/z1vkPFmydI via @edsource
jtimberlake	607238550786957312	2015-06-06 13:32:07	426963758	fatal_josue	?src=usn_tw
jtimberlake	604694591170674688	2015-05-30 13:03:19	426963758	fatal_josue	Discours direct et indirect-anglais http://t.co/TGIBmrXu5S
jtimberlake	604340246558433280	2015-05-29 13:35:17	426963758	fatal_josue	RÃ©ponse au discours de rÃ©ception de Dany LaferriÃ¨re  https://t.co/t3m2kIfBt1 via @sharethis
jtimberlake	601063034669256704	2015-05-20 12:32:49	426963758	fatal_josue	?src=usn_tw
jtimberlake	600669098628943872	2015-05-19 10:27:27	426963758	fatal_josue	http://t.co/ZjaBdCi78G
jtimberlake	598993736694046720	2015-05-14 19:30:10	426963758	fatal_josue	Claremont Graduate University | Best Education School | US News  http://t.co/EnaPjWdN6C via @usnews
jtimberlake	598972430262996992	2015-05-14 18:05:30	426963758	fatal_josue	http://t.co/rhcOLuihOg
jtimberlake	597846461754159104	2015-05-11 15:31:18	426963758	fatal_josue	@TEA_ILEP @ASU Congratulations
jtimberlake	597089101783834624	2015-05-09 13:21:49	426963758	fatal_josue	The Haitian Heritage Museum: The Past, Present, and Future http://t.co/6Pu5fLNn9J
jtimberlake	589930714776215552	2015-04-19 19:16:57	426963758	fatal_josue	14 Expressions with Crazy Origins that You Would Never Have Guessed http://t.co/ChYe8oq3Je via @Grammarly
jtimberlake	577277811716685824	2015-03-15 21:18:50	426963758	fatal_josue	Le salaire des chefs dâÃtats | Le Journal de MontrÃ©al http://t.co/Uwifued4l1
jtimberlake	574426560226177024	2015-03-07 23:28:58	426963758	fatal_josue	Gold Mine: Hillary Clintonâs Brother Granted Super-Rare Mining Permit from Haiti After State Dept. http://t.co/w0h6Zm40Vc via @BreitbartNews
jtimberlake	574425014897803264	2015-03-07 23:22:50	426963758	fatal_josue	Hillary Clinton?s Brother Granted Super-Rare Mining Permit From Haiti https://t.co/JUl4BofhB1
jtimberlake	572862537307316224	2015-03-03 15:54:06	426963758	fatal_josue	Teachers work more overtime than any other professionals, analysis finds - Education - TES News https://t.co/wZXavCTN5Z
jtimberlake	572115066725650432	2015-03-01 14:23:55	426963758	fatal_josue	HaÃ¯ti - QuÃ©bec : Une haÃ¯tienne rÃ©compensÃ©e par lâAssemblÃ©e Nationale http://t.co/CXXqqUFqcT via @HaitiLibre
jtimberlake	572110069396992001	2015-03-01 14:04:04	426963758	fatal_josue	Hey check this out http://t.co/Y0VKLOECtK
jtimberlake	571811581207572481	2015-02-28 18:17:59	426963758	fatal_josue	Listen to Egypt designating Hamas as terrorist group retaliation against Muslim Brotherhood, analyst by RFI
jtimberlake	570039437834321920	2015-02-23 20:56:07	426963758	fatal_josue	Man burned at Haiti carnival receives treatment in Fla. http://t.co/vqfACcfqPF
jtimberlake	570034855116808192	2015-02-23 20:37:54	426963758	fatal_josue	je lis Le nombre d'AmÃ©ricains qui renoncent Ã  leur nationalitÃ© s'envole http://t.co/Kjuixz14TJ
jtimberlake	568855684730585089	2015-02-20 14:32:18	426963758	fatal_josue	Les Neuf de Little Rock disent non Ã  la sÃ©grÃ©gation raciale https://t.co/hyyzceaaq3 via @ShareAmerica
jtimberlake	567807797665222656	2015-02-17 17:08:22	426963758	fatal_josue	USClassroomsAroundTheWorld: http://t.co/YdSB4PMlqW via @YouTube
jtimberlake	565221791514107905	2015-02-10 13:52:31	426963758	fatal_josue	If you think gas is cheap these days, look what it costs in Saudi Arabia http://t.co/mP4qrlYPJ5 via @washingtonpost
jtimberlake	564878570443395074	2015-02-09 15:08:40	426963758	fatal_josue	A third term for President Obama? Not happening. https://t.co/dKJGhOHNZL via @ShareAmerica
jtimberlake	564875837518802944	2015-02-09 14:57:49	426963758	fatal_josue	Teaching Lexically http://t.co/76lpAWkdDh via @wordpressdotcom
jtimberlake	564225268131168257	2015-02-07 19:52:41	426963758	fatal_josue	#ExchangesAre the best way to build a real community and let us know we are not alone in the world. Love you all @CGUnews
jtimberlake	563773690966310912	2015-02-06 13:58:16	426963758	fatal_josue	Itâs time to end FGM/C https://t.co/cHwkq9COmo via @ShareAmerica
jtimberlake	563051378311180289	2015-02-04 14:08:04	426963758	fatal_josue	#FriendsDay http://t.co/O4WnpUW56F
jtimberlake	563044751273119744	2015-02-04 13:41:44	426963758	fatal_josue	Seven dos and don'ts for learning a foreign language abroad http://t.co/bjJdDkq4Lt via @britishcouncil
jtimberlake	562766908228128769	2015-02-03 19:17:41	426963758	fatal_josue	SDF | Lead Investments Haiti http://t.co/B8TFaVzG4c
jtimberlake	559447064292380672	2015-01-25 15:25:48	426963758	fatal_josue	TEA Fellows 2014 @Claremont Graduate University  #ExchangeOurWorld http://t.co/iwyHcgOrZq
jtimberlake	559444796126035968	2015-01-25 15:16:48	426963758	fatal_josue	#ExchangeOurWorld  TEA Fellows 2014 http://t.co/7sPJmkpqZg
jtimberlake	559409136887410688	2015-01-25 12:55:06	426963758	fatal_josue	@DigicelHT mwen ta renmen konnen ki process poum bloke tout publisite kap monte sou li. Chak minit m mete m we nou pranl sanm pa fe apel
jtimberlake	555424931505532928	2015-01-14 13:03:17	426963758	fatal_josue	@kile nap ba edikasyon valÃ¨ nan peyi a
jtimberlake	554655825294532608	2015-01-12 10:07:08	426963758	fatal_josue	RT @MichelJMartelly: J'appelle le peuple haÃ¯tien Ã  la solidaritÃ© en ce 12 janvier, jour ramenant le 5e anniversaire du sÃ©isme qui a endeuilâ¦
jtimberlake	553678679428333568	2015-01-09 17:24:18	426963758	fatal_josue	@FatalAlexis Bon rÃ©tablissement sis
jtimberlake	551839768213217281	2015-01-04 15:37:08	426963758	fatal_josue	Live the life you love to live
jtimberlake	517720253535506432	2014-10-02 12:58:21	426963758	fatal_josue	The Graduates - The Girls http://t.co/Q6pXmQX2RE
jtimberlake	517014236950966272	2014-09-30 14:12:54	426963758	fatal_josue	National Culture - Geert Hofstede http://t.co/GFlPJOxfEp via @sharethis
